,description,address1,address2,zip_code,city,state_code,country_code,latitude,longitude
1,,E-534 Greater Kailash Part II,,110048,New Delhi,,IND,28.53536,77.2419522
0,,5999 Center Drive,,90045-0073,Los Angeles,CA,USA,33.9778907,-118.3925179
0,HQ,39141 Civic Center Drive,Suite 450,94538,Fremont,CA,USA,37.554214,-121.977451
0,Headquarters,575 Market Street,14th Floor,94105,San Francisco,CA,USA,37.789551,-122.40036
1,New York Office,"14 Wall Street, Suite 1100A",,10005,New York,NY,USA,40.707645,-74.010816
0,,7101 Wisconsin Ave,Suite 1100,20816,Bethesda,MD,USA,,
0,Headquarters,1000 Quayside Terr,SUITE 1805,33138,Miami,FL,USA,25.873778,-80.168399
0,HQ,480 South California Ave,Suite 304,94306,Palo Alto,CA,USA,37.4253795,-122.1456727
0,HQ,2000 West Park Drive,Suite 110,01581,Westborough,MA,USA,42.2838134,-71.5700473
0,,,,,Maastricht,,NLD,50.8498466,5.6872594
1,,,,,Liege,,BEL,50.6406495,5.5720466
0,,72-757 Fred Waring Drive,,92260,Palm Desert,CA,USA,33.7289407,-116.380302
0,,P.O. Box 3289,,40743,London,KY,USA,37.1286,-84.0834
0,Shanghai Office,"20th Floor, Jing An Media Zone , No.211 Shi Men Yi Road",,200041,Shanghai,,CHN,,
1,Beijing Office,"Suite 806-807, 8th Floor Block B, International Finance Centre, No.8 Jian Guo Men Wai Street, ChaoYang Dist",,100004,Beijing,,CHN,,
2,Guangzhou Office,"Suite 4006-4008A ,Teemtower, No.208 Tian He Road",,510620,Guangzhou,,CHN,,
3,Xiamen Office,"Suite 202, No.16 WangHai Road, Ruanjian Garden Second",,361000,Xiamen,,CHN,,
0,Buenos Aires HQ,Alvear 257,,1640,Martinez,,ARG,-34.4725563,-58.5128212
0,Head Office,Phoenix Building,,TS1 3BA,Middlesbrough,,GBR,,
0,,"4699 Old Ironsides Drive, Suite 350",,95054,Santa Clara,CA,USA,37.399208,-121.97895
0,London,12A Eccleston Street,Westminster,SW1W 9LT,London,,GBR,51.4944999,-0.1479318
0,Headquarters,2c Leaholme House,The Avenue,GL7 1EH,Cirencester,,GBR,,
0,People4business Ltd,58A High Street,,TN21 8JB,Heathfield,,GBR,,
0,Headquarters,655 Campbell Technology Pkwy,Suite 215,95008,Campbell,CA,USA,37.3166526,-122.05074
0,HQ,Two Progress Plaza,"100 East Davie Street, 19th Floor",27601,Raleigh,NC,USA,35.808736,-78.623191
0,,10 fawcett street,,02138,Cambridge,MA,USA,42.3894104,-71.1460106
0,HQ,35 Constitution Street,,EH6 7BS,Edinburgh,,GBR,55.9581361,-3.2044645
0,"F-Origin, Silicon Valley",1216 Creek Trail Dr,,94566,Pleasanton,CA,USA,37.666359,-121.884589
0,HQ,30680 Huntwood Avenue,,94544-7022,Hayward,CA,USA,,
0,Headquarters,6868 Cortona Drive,,93117,Santa Barbara,CA,USA,34.431653,-119.868037
0,,1600 Saratoga Avenue,Suite 403-138,95129,San Jose,CA,USA,,
0,,P.O. Box 447,,20172-0447,Herndon,VA,USA,38.9209,-77.3953
0,HQ,125 Cambridge Park Drive,,02140,Cambridge,MA,USA,42.377535,-71.149057
0,HQ,4221 Technology Drive,,94538,Fremont,CA,USA,37.5078425,-121.9554213
0,Pictela New York,770 Broadway,,10003,New York,NY,USA,40.756054,-73.986951
0,,8000 S. Federal Way,P.O. Box 6,83707,Boise,ID,USA,43.5926807,-116.2048973
0,,400 E. Live Oak Avenue,,91006,Arcadia,CA,USA,34.1086325,-118.0215818
0,HQ,25 Hanover Road,"Building A, Suite 101",07932,Florham Park,NJ,USA,40.79034,-74.385196
1,West Coast,215 Second Street,,94105,San Francisco,CA,USA,37.7864636,-122.3978187
2,Europe,"9, Rue de CondÃƒÂ©",,33064,Bordeaux Cedex,,FRA,44.8435586,-0.5732556
0,,3621 Patterson St. NW,,20015,Washington,DC,USA,38.967805,-77.073512
0,HQ,491 Fairchild Drive,,94043,Mountain View,CA,USA,,
0,Headquarters,1375 Peachtree Street NE,2 Floor,30309,Atlanta,GA,USA,33.7812614,-84.3675617
0,Headquarters,5462 Oceanus Dr. Suite G,,92649,Huntington Beach,CA,USA,33.742397,-118.033495
0,Main Office,,,21042,Ellicott City,MD,USA,39.2729,-76.832306
0,Headquarters,333 Hudson St,Suite 403,10013,New York,NY,USA,40.727107,-74.007655
0,,"10 Broadway Ave,",,01966,Rockport,MA,USA,42.6557781,-70.6184425
0,,688 N. Milwaukee Ave. #202,,60642,Chicago,IL,USA,42.0077207,-87.8240249
0,Los Angeles office,"10801 National Blvd., #600",,90064,Los Angeles,CA,USA,34.031222,-118.420346
0,,670 Broadway,2nd Floor,10012,New York,NY,USA,40.727216,-73.994797
0,,,,,Dublin,,IRL,53.344104,-6.2674937
0,Otalo hq - Red Plum Tech,Suite 206-185,6 University Dr,01002,Amherst,MA,USA,42.3756007,-72.4436464
0,Boston Office,155 Seaport Blvd.,,02210-2600,Boston,MA,USA,42.3507194,-71.0433216
1,Washington D.C. Office,"1875 K Street, N.W.",Suite 800,20006-1238,Washington,DC,USA,38.9026054,-77.0433101
2,Waltham Office (EEC),Bay Colony Corporate Center,1000 Winter Street - Suite 4000,02451,Waltham,MA,USA,,
0,Head office,,,,Vancouver,,CAN,49.263588,-123.138565
0,,Bay Colony Corporate Center,1000 Winter Street - Suite 4000,02451,Waltham,MA,USA,,
0,Headquarters,808 Aviation Parkway,Suite 300,27560,Morrisville,NC,USA,35.834748,-78.812348
0,SHpartners Belgium,Kortrijksesteenweg 1099a,,9051,Gent,,BEL,51.0198642,3.6820756
0,,980 Avenue of the Americas,3rd Floor,10018,New York,NY,USA,,
0,Buenos Aires office,Vera 15 3-B,,1414,Ciudad de Buenos Aires,,ARG,-34.6028583,-58.4339539
0,Blosm's Plant,901 Navajo St.,,80204,Denver,CO,USA,39.698076,-105.050978
0,,Suite 212 South Central East,9 Steedman street,SE17 3AF,London,,GBR,,
0,HQ,6-8 Charlotte Square,,NE1 4XF,Newcastle Upon Tyne,,GBR,54.971065,-1.6194034
1,London Office,54-62 Regent Street,,W1B 5RE,London,,GBR,51.5115309,-0.1392765
0,San Francisco Area,3100 Kerner Blvd.,,94901,San Rafael,CA,USA,37.9574579,-122.4999353
1,Canada,2901-1050 Burrard St.,,V6Z 2S3,"Vancouver, BC",,CAN,49.2804717,-123.127089
0,,"1072 Thomas Jefferson Street, NW",,20007,Washington,DC,USA,38.904648,-77.060577
0,Wall Street Journal,1211 Avenue of the Americas,,10036,New York,NY,USA,40.7587059,-73.9824129
0,,19925 Stevens Creek Blvd.,Suite 111,95014,Cupertino,CA,USA,37.3230162,-122.0212868
0,,Playlogic International N.V. World Trade Centre,C-Tower 10th Floor Strawinskylaan 1041,1077,Amsterdam,,NLD,,
0,Kolkata Office,"Y8, Block - EP, Sector V",Salt Lake,700091,Kolkata,,IND,,
0,,"Beit Or, 30 Tuval St",,52522,Ramat Gan,,ISR,,
0,Headquarters,228 Route des Jolis,,38850,Chirens,,FRA,45.4092403,5.5511813
0,,3065 Skyway Court,,94539,Fremont,CA,USA,,
0,,,,,,,IND,26.9330943,75.7969791
0,Headquarters,100 Crosby Drive,,01730,Bedford,MA,USA,42.5137619,-71.2432668
0,,Kerstraat 35-1,,2360,Oud-Turnhout,,BEL,51.3191872,4.9792113
0,HQ,595 Millich Drive,Suite 216,95008,Campbell,CA,USA,37.295516,-121.960102
0,Corporate Office,136 Allen Hill Rd,,06234,Brooklyn,CT,USA,41.791396399999996,-71.9157815
0,,,,94107,San Francisco,CA,USA,37.7618242,-122.3985871
0,US Office,11208 47th Ave W. Suite B,,98275,MUKITEO,WA,USA,,
1,HQ,ZI Route d'Etretat,,76290,Octeville/mer,,FRA,,
0,Home Location,5001 Tremont Ave,,52722,Davenport,IA,USA,41.5713028,-90.5608064
0,Headquarters,,,94040,Mountain View,CA,USA,37.424839,-122.100286
0,"Troy, Michigan",,,48384,Troy,MI,USA,43.88487,-85.794905
0,HQ,4311 Jamboree Road,Suite 150,92660,Newport Beach,CA,USA,,
0,Headquarters,10180 Telesis Court,Suite 240,92121,San Diego,CA,USA,,
0,Main Office,12162 Red Rust Ln,,28277,Charlotte,NC,USA,35.058275,-80.776641
0,,,,94301,Palo Alto,CA,USA,37.4459832,-122.1490582
0,,22 Railroad Avenue,,11545,Glen Head,NY,USA,40.833228,-73.625551
0,Office,1124 Balboa Street,,94118,San Francisco,CA,USA,37.777145,-122.471044
0,Head Office,Level 1,40 King St.,2000,"Sydney, NSW",,AUS,-33.863621,151.213376
1,R&D,c/o Naltec,PO Box 2086,43661,Raanana INA,,ISR,,
0,,100 California Street,4th Floor,94111,San Francisco,CA,USA,37.793949,-122.398062
0,,385 Forest Ave,,94301,Palo Alto,CA,USA,37.445335,-122.15833
0,Corporate Headquarters,"3195 Sterling Circle,",Suite 100,80301,Boulder,CO,USA,40.0322598,-105.2271513
1,EMEA Headquarters,Siena Court,The Broadway,SL6 1NJ,Maidenhead Berkshire,,GBR,,
2,,8/F Exchange Square II,"8 Connaught Place, Central",,,,HKG,,
0,,2141 Palomar Airport Road,Suite 200,92011,Carlsbad,CA,USA,33.12417,-117.275236
0,Headquarters,50 Pocono Road,,06804,Brookfield,CT,USA,41.459037,-73.394835
0,,2900 S Gessner Rd.,Ste 1803,77063,Houston,TX,USA,29.733947,-95.5393869
0,,Road No:79,"Beside Ramanaidu Studios, Film Nagar, Jubilee Hills",34,Hyderbad,,IND,,
0,,5480 Great America Parkway,,95054,Santa Clara,CA,USA,37.4131352,-121.9776916
0,Mysoogal Inc,none,none,unlisted,none,,ARA,,
0,,"Suite 250, 13571 Commerce Parkway",,V6V 2R2,"Richmond, BC",,CAN,49.1739359,-123.071751
0,,2942 N. 24th Street,Suite 114,85016,Phoenix,AZ,USA,33.48182,-112.03081
0,Main Office,8215 Sands Point Drive,,77036,Houston,TX,USA,29.714229,-95.527479
0,HQ,Waldstrasse 3,,64331,Weiterstadt,,DEU,,
0,Corporate Headquarters,880 West Maude Avenue,Suite 101,94085,Sunnyvale,CA,USA,37.3913,-122.037538
0,One did it HQ,Arabiankatu 12,,00560,Helsinki,,FIN,60.206789,24.9754678
0,Tel Aviv,,,,Tel Aviv,,ISR,32.0554,34.7595
0,Postal Address,1 Rock Road,,Co. Dublin,Blackrock,,IRL,53.3080323,-6.1947866
0,Office,220 Elderwood Ave,,10803,Pelham,NY,USA,40.904885,-73.801901
0,Plu & Play Tech Center,440 N. Wolfe Road,,94085,Sunnyvale,CA,USA,37.384239,-122.012475
0,EEI Headquarters,7019 1st Ave South,Suite #2,33707,St Petersburg,FL,USA,27.770221,-82.735899
0,United Center,"323 Silom Road, Silom Fl. 41st",10500,10500,Bangkok,,THA,13.7255001,100.5260729
0,London Office,16 St Martin's Le Grand,,EC1A 4NA,London,,GBR,51.5157682,-0.0970749
1,San Francisco Office,501 Folsom St,2nd Floor,94105,San Francisco,CA,USA,37.791128,-122.398126
2,New York Office,1140 Avenue of the Americas,9th Floor,10036,New York,NY,USA,40.7398335,-73.9931582
0,,19360 Rinaldi St.,Suite 186,91326,Porter Ranch,CA,USA,34.2748055,-118.5560776
0,HQ,100 Hamilton,Suite 103,94301,Palo Alto,CA,USA,,
0,,"729/106 Ratchadaphisek-Satupradit Rd.,",,10120,"Yannawa, Bangkok",,THA,,
0,Cambridge,86A Sherman St.,,02140,Cambridge,MA,USA,42.388621,-71.132583
0,Head Quarters,320 NW 3rd Avenue,,34470,Ocala,FL,USA,26.713034,-80.052031
0,Headquarters,4675 Stevens Creek Blvd,# 200,95051,Santa Clara,CA,USA,37.270518,-121.955879
0,Buenos Aires Office,"Ayacucho 457 6th floor, Of 62",,C1026AAA,Buenos Aires,,ARG,,
0,HQ,333 Distel Circle,,94022,Los Altos,CA,USA,37.3962827,-122.105531
0,HQ,H. C. Andersens Boulevard 44-46,,DK-1553,Copenhagen,,DNK,,
0,Head Office,P O Box 17175,Greenlane,1546,Auckland,,NZL,-36.881637,174.730852
0,The Egg Carton,4 King St. West,,M5h1b6,Toronto,,CAN,43.6491109,-79.3780255
0,Headquarters,7301 W. 129th St.,Suite 200,66213,Overland Park,KS,USA,38.893971,-94.670547
0,,155 Grand Avenue Suite 404,,94612,Oakland,CA,USA,37.810716,-122.263905
0,Adelaide,,,,,,AUS,,
0,,2620 Augustine Dr #230,,95054,Santa Clara,CA,USA,37.3694441,-121.9662996
0,SEOTopper,Ahmedabad,,380062,Ahmedabad,,IND,22.9664925,72.6667109
0,HQ,,,,,,AUS,,
0,#1167 4th Cross,D Block,AECS Layout,560037,Bangalore,,IND,,
0,,,,H2Y0A4,Montreal,,CAN,45.4928591,-73.5825418
0,Headquarters,Mohrenstr. 32,,10117,Berlin,,DEU,52.5123372,13.3936665
0,Head Office,Old No 6 New No 15,"II flr, New Avadi Road, Kilpauk",600010,Chennai,,IND,,
0,Head Quaters,"3rd Floor, 251 Kearny Street",Kearny Street,94108,San Francisco,CA,USA,37.7905538,-122.4041485
0,Atlanta Office,822 Waterford Pl NE,,30342,Atlanta,GA,USA,33.8883991,-84.3784294
0,,"6990 Columbia Gateway Drive,",Suite 120,21046,Columbia,MD,USA,39.177268,-76.800987
0,HQ,160 Saratoga Avenue,Suite 150,95051,Santa Clara,CA,USA,37.326897,-121.968263
0,Head Office,58 Salusbury Road,Queens Park,NW6 6NP,London,,GBR,51.5359008,-0.2055081
0,Los Angeles Office,"280 South Beverly Drive, Suite 300",,90212,Los Angeles,CA,USA,34.049246,-118.395346
0,US,"1133 Broadway, Suite 1124",,10010,New York,NY,USA,,
1,Russia,"14 Smolenka Embankment, 2nd Floor",,199178,St. Petersburg,,RUS,59.9448495,30.265156
0,,"39 B Industrial Area Mehrauli Road, Gurgaon",,,,,IND,,
0,Head office,Hoornzeelstraat 24,,3080,Tervuren,,BEL,50.822119,4.5131296
0,General Assembly,902 Broadway,4th Floor,10010,New York,NY,USA,40.7421061,-73.9909181
1,HubBog,Calle 98 # 18-71,,,Bogota,,COL,,
0,"Studio City, CA",4289 Bakman Ave,,91602,Studio City,CA,USA,34.147434,-118.378143
1,"Valley Village, CA",11839 Hartsook Street,,91607,Valley Village,CA,USA,34.164231,-118.391352
0,HQ,,,98103,Seattle,WA,USA,47.6600087,-122.3425575
0,,,,,,AL,GBR,,
0,Phoenix Headquarters,1118 E. Missouri Ave.,,85014,Phoenix,AZ,USA,33.517004,-112.057698
0,PEOPLE FOR EARTH INC,,,,Lewes,DE,USA,38.77429,-75.139205
1,PEOPLE FOR EARTH Ltd,,,,London,,GBR,51.5001524,-0.1262362
0,,Nannasgade 28,2200 Copenhagen N,,,,DNK,,
0,,,,,Seattle,WA,USA,,
0,iShopWiser LLC,4 Lakeside Terr,,01886,Westford,MA,USA,42.610112,-71.442225
0,,,,,Santa Barbara,CA,USA,34.423403,-119.704416
0,,"31 West 18Th St,",Suite 801,10011,New York,NY,USA,40.7391656,-73.9934067
0,HQ,31 West 18Th St,,10011,New York,NY,USA,,
0,,PO Box 99530,,94662,Emeryville,CA,USA,37.8317,-122.2845
0,Headquarters,"Via Schiaffino, 11",,20158,Milan,,ITA,,
0,Main Office,466 Ivy Street,,18974,Warminster,PA,USA,40.197932,-75.099101
0,Geek Offices,1035 Cambridge Street,Suite One,02141,Cambridge,MA,USA,,
0,,Viale Sarca 222,,20126,Milano,,ITA,45.5197946,9.211135
0,,,,,Vancouver,,CAN,49.263588,-123.138565
0,Headquarters,2901 Tasman Drive,Suite 218,95054,Santa Clara,CA,USA,37.404044,-121.978956
0,,2701 Aerial Center Parkway,,27560,Morrisville,NC,USA,35.854483,-78.815635
0,,2121 Cloverfield Blvd.,Suite 205,90404,Santa Monica,CA,USA,34.0212808,-118.4653508
0,,25 Bazel st.,P.O.B. 3494,49130,Petach Tikva,,ISR,,
0,,Voxify Corporate Headquarters 1151 Marina Village Parkway,,94501,Alameda,CA,USA,,
0,,,,10065,New York,NY,USA,40.763498,-73.9639021
0,HQ,250 Richards Rd.,,64116,Kansas City,MO,USA,,
0,,,,94105,San Francisco,CA,USA,37.437328,-122.159928
0,Head Office,The Old Bakery,19A Belgrave Road,CB1 3DE,Cambridge,,GBR,,
0,Headquarters,Bloch 14 st.,,,Tel Aviv,,ISR,,
0,Global HQ,15 Roosevelt Rd.,Suite C,46383,Valparaiso,IN,USA,,
0,Headquarters,4 Dr. Soliman Square,Dokki,12311,Giza,,EGY,,
0,HQ,315 Park Avenue South,12th floor,10010,New York,NY,USA,40.7455068,-73.982624
0,Wiretree HQ,,,,Atlanta,GA,USA,33.754487,-84.389663
0,HQ,2160 Hills Avenue Suite A,,30318,Atlanta,GA,USA,,
0,Headquarters,10050 North Wolfe Road,Suite SW2-260,95014,Cupertino,CA,USA,37.323739,-122.0141474
0,Spoonfed LDN,Studio 16,14 Southgate Road,N1 3LY,London,,GBR,51.7577453,-1.2186724
0,HQ,124 W Capitol,Suite 878,72201,Little Rock,AZ,USA,,
0,Design Center,Westbrook Center,Milton Road,CB4 1YG,Cambridge,,GBR,,
1,,"Verulam Point, Station Way",,AL1 5HE,St Albans,,GBR,,
0,Headquarters,P.O. Box 5111,,30023,Alpharetta,GA,USA,34.0758,-84.2956
0,,PO Box 80838,,97280,Portland,OR,USA,45.5239,-122.6751
0,RentLinx HQ,200 Huronview Blvd.,,48103,Ann Arbor,MI,USA,42.299078,-83.747763
0,,156 2nd Street,,94105,San Francisco,CA,USA,,
0,Rhxo Headquarter,730 Fifth Ave.,"The Crown Building, Suite 916",10019,New York,NY,USA,40.762897,-73.974714
0,Corporate Headquarters,40 E Cross St,,21230,Baltimore,MD,USA,39.2769777,-76.6129791
0,Our first office,683 83-93 Dalmeny Ave,"Rosebery, NSW",2018,,,AUS,-33.916323,151.210048
0,,,,,,,USA,,
1,,,,,,,USA,,
0,Head Office,Level 3,47 Wellington Street,3182,St Kilda,,AUS,-37.858685,144.983243
0,"NetCommissions, Inc.",60 Island Street,,01840,Lawrence,MA,USA,42.705684,-71.15312
0,HQ,101 Bullitt Lane,Suite 305,40222,Louisville,KY,USA,,
0,World Headquarters,3615 Superior Ave,"Building 44, 4th Floor",44114,Cleveland,OH,USA,41.513652,-81.666101
0,,"620 Folsom St, Suite 350",,94107,San Francisco,CA,USA,37.785271,-122.397582
0,,900 Kearny St. Suite 300,,94133,San Francisco,CA,USA,37.796396,-122.404869
0,Corporate Headquarters,11175 Cicero Drive,"Building 200, Suite 175",30022,Alpharetta,GA,USA,34.0512574,-84.2783459
0,BizAps UK,500 Chiswick High Road,,W4 5RG,London,,GBR,51.4926213,-0.2730612
1,BizAps US,One Exchange Place,Suite 1000,07302,Jersey City,NJ,USA,40.715953,-74.033907
2,BizAps China,Room 806 Beijing Huabin International Building,"Number 8, Yong An Dong Li, Jian Guo Men Wai",100022,"Chao Yang, Beijing",,CHN,,
0,,101 Parkshore Drive Suite 100,,95630,Folsom,CA,USA,38.656961,-121.186859
0,Head Office,Rivington House,82 Great Eastern Street,EC2A 3JF,London,,GBR,,
0,Blellow,918 S Alamo,,78205,San Antonio,TX,USA,29.414897,-98.48972
0,HQ,3255 Scott Blvd,"Building 3, Suite 101",95054,Santa Clara,CA,USA,37.381034,-121.971487
0,,,,,Atlanta,GA,USA,33.754487,-84.389663
0,,,,,,,USA,,
0,Development Office,,,61001,Kharkiv,,UKR,,
0,Office,1029 Chestnut Street,,02464,Newton Upper Falls,MA,USA,42.313047,-71.22327
0,,139 Columbia St.,,02446,Brookline,MA,USA,42.346651,-71.133938
0,,The Jeffreys Building    St John's Innovation Park,,CB4 0WS,Cambridge,,GBR,,
0,US Office,4001 Greenleaf Drive,,76710,Waco,TX,USA,31.5682893,-97.1973664
1,EMEA Office,12 Hatchiya St,Suite A,45289,Hod Hasharon,,ISR,,
0,London Office,"11th floor, Newcombe House",45 Notting Hill Gate,W11 3LQ,London,,GBR,51.5186196,-0.166813
0,San Juan Office,529 Andalucia,,00920,San Juan,,PRI,18.4118975,-66.077838
0,,Maria de luna 11,,50017,Zaragoza,,ESP,41.6820833,-0.8874200999999999
0,,205 Westwood Ave,,07740,Long Branch,NJ,USA,40.297791,-73.98877
0,NetAsturias Group,Covadonga 12,,33530,Infiesto (Asturias),,ESP,43.3459015,-5.36175
0,AsturTrade,8808 Hunter Ridge Dr,,28226,Charlotte,NC,USA,35.088188,-80.8686385
0,World Headquarters,"C/ Madrid 10, 2-B",Getafe,28901,Madrid,,ESP,40.4380872,-3.6760634999999997
0,,,,,,,ESP,,
0,Office,Madrid 102 4Ã‚ÂºB,,28902,Getafe,,ESP,,
0,,,,,,,USA,,
0,Headquarters,C/Alberto Juzdado 5,,28690,Brunete,,ESP,40.4086268,-3.9970381
0,,1500 North Greenville Avenue,,75081,Richardson,TX,USA,,
0,HQ,One Copley Parkway,Suite 560,27560,Morrisville,NC,USA,35.864045,-78.820816
0,San Francisco Office,"760 Market Street, 5th Floor",,94102,San Francisco,CA,USA,,
0,Headquarters,100 Sawtelle Boulevard,,90025,Los Angeles,CA,USA,34.0431973,-118.445584
0,,525-K East Market St.,Suite 112,20176,Leesburg,VA,USA,39.108094,-77.552593
0,Central,"avd/ GijÃƒÂ³n, 23",,33420,Lugones,,ESP,43.4057593,-5.8063417
0,Headquarters,104 West Anapamu Street,Suite J,93101,Santa Barbara,CA,USA,34.422295,-119.706317
1,Design Center,2 Clocktower Place,Suite 360,01754,Maynard,MA,USA,42.4316791,-71.4556635
2,Asia-Pacific,"Room 2, 7F, No. 120, Sect. 2",Gongdaowu Road,,Hsinchu City,,TWN,,
0,Denver Office,8555 W.Belleview Ave,#G21-126,80123,Denver,CO,USA,39.62574,-105.092372
1,Development Center,"No 30, Asoka Avenue",,,"Jayanthipura, Battaramulla",,LKA,,
0,Madrid,"Antonio Suarez 10, blq A, local 302",,28802,AlcalÃƒÂ¡ de Henares,,ESP,,
1,Helsinki,Vaapalantie 2A,,,Vantaa,,FIN,60.2555872,24.8254434
0,HQ,3011 West Grand Boulevard,Suite 212,48202,Detroit,MI,USA,,
0,Head Office,Tominaga Bldg. Part 1 #302,"Jingumae 6-9-1, Shibuya-ku",150-0001,Tokyo,,JPN,,
0,Headquarters,1375 Broadway,11th floor,10018,New York,NY,USA,40.752539,-73.987871
0,Efebege,"General Barroso, 66",,46017,Valencia,,ESP,39.4502107,-0.3924646
0,HQ,7960 Niwot Road,Building B12,80503,Niwot,CO,USA,,
0,Madrid Office (marketing),"Nieremberg 8, Bajo A",,28002,Madrid,,ESP,40.4474363,-3.6714915
1,London Office (sales),The Arc City 89,Worship Street,EC2A 2BF,London,,GBR,,
2,Salamanca Office,"Parque Cientifico M2, camino gudino sn",,37185,Villamayor,,ESP,41.0016627,-5.6937933
0,citiservi Madrid,"Barquillo 11, 4th Floor",,ES-28045,Madrid,,ESP,,
1,citiservi Bilbao,Avda. Altos Hornos de Vizcaya 33,,ES-48902,Barakaldo,,ESP,,
2,citiservi USA,1818 Market St. â€“ Suite 3310,,19103,Philadelphia,PA,USA,,
0,HQ,Avda. Parc Tecnologic 3,Parque Tecnologico del Valles,08290,Cerdanyola,,ESP,,
0,Main Headquarters,Gran Via 17,,26002,LogroÃƒÂ±o,,ESP,42.4634876,-2.4476101999999997
0,BogotÃ¡,,,,BogotÃ¡,,COL,4.5980556,-74.0758333
0,,"620 Folsom St, Suite 350",,94107,San Francisco,CA,USA,37.785271,-122.397582
0,Corporate Headquarters,190 Liberty Street,2nd Floor,M6K 3L5,Toronto,,CAN,,
1,UK Office,566 Chiswick High Road,"Building 3, Chiswick Park",W4 5YA,London,,GBR,51.491028,-0.281845
0,,1133 Broadway,Suite 706,10010,New York,NY,USA,40.7438356,-73.9890149
0,Intergrid IDC,Carrer d'en Roig,,08001,Barcelona,,ESP,41.3806494,2.1687187
0,US Headquarter Office,644 Emerson Street,Suite 200,94301,Palo Alto,CA,USA,37.4434186,-122.1607586
1,Argentina Offices,Bouchard 644 7 floor,Ste. C,,Buenos Aires,,ARG,,
2,EMEA Headquarters,Schwanthalerstrasse 5,,80336,Munich,,DEU,,
3,APAC Headquarters,87 Beach Road #03-01,Chye Sing Building,189695,Singapore,,SGP,,
0,London Studio,Wimbledon Bridge House,1 Hartfield Rd,SW19 3RU,London,,GBR,,
1,Derby Studio,"Emote Games Ltd, The iD Centre","Lathkill House, RTC Business Park",DE24 8UP,"London Road, Derby",,GBR,,
0,HQ,2-11-1 Nagata-cho,Chiyoda-ku,,Tokyo,,JPN,,
0,HQ,PO Box 8999,,94128-8999,San Francisco,CA,USA,,
0,,,,,Dublin,,IRL,,
0,,"228 Hamilton Avenue, 3rd Floor","Palo Alto, California 94301pus",,,CA,USA,53.2933633,-6.4225868
1,,The Guinness Enterprise Centre,Taylorâ€™s Lane,,Dublin 8,,IRL,,
0,HQ,14200 SW Karl Braun Drive,,97077,Beaverton,OR,USA,,
0,Headquarters,212 Gibraltar Drive,,94089,Sunnyvale,CA,USA,37.409618,-122.017792
0,BLUEROADS Corporation,"1855 South Grant Street, 4th floor",,94402,San Mateo,CA,USA,,
0,Headquarters,1301 Shoreway,Suite 275,94002,Belmont,CA,USA,37.524422,-122.265869
0,,2880 Zanker Road,Suite #203,95134,San Jose,CA,USA,37.396586,-121.928619
0,HQ,18922 Forge Drive,,95014,Cupertino,CA,USA,,
0,"Austin, Texas","4401 Freidrich Lane,",Bldg. 307,78744,Austin,TN,USA,30.208939,-97.749879
1,"Houston, TX",,,,,,USA,,
2,"Southampton, England",,,,,,GBR,,
3,"Kuala Lumpur, Malaysia","Unit A-6-5, Block A Megan Avenue 1, 189",Jalan Tun Razak,50400,Kuala Lumpur,,MYS,,
0,,"Spalding House,",90-92 Queen Street,DD5 1AJ,"Broughty Ferry, Dundee",,GBR,,
0,,"468 North Camden Drive,",#284A,90210,Beverly Hills,CA,USA,34.0698912,-118.405325
0,,200 East Basse Road,,78209,San Antonio,TX,USA,29.4915873,-98.481295
0,,735 Emerson Street,,94301,Palo Alto,CO,USA,37.443,-122.159291
0,,3741 Plaza Dr,,48108,Ann Arbor,MI,USA,42.232512,-83.7464742
0,,Suite 5,46 Manchester Street,W1U 7LS,London,,GBR,,
0,,112 Public Square East,,37160,Shelbyville,TN,USA,35.4826936,-86.4600396
0,,Film House 142 Wardour Street,,W1F 8LN,London,,GBR,,
0,Headquarters,101 E Cresse,,08260,Wildood,NJ,USA,40.7554379,-73.9815358
0,iEnfluence,711 E 65th Street,,46220,Indianapolis,IN,USA,39.87335,-86.145459
0,,1405 North Myrtle Road,,97457,Myrtle Creek,OR,USA,,
0,,37 Skyline Drive,"Suite 4301, Building 4000",32746,Lake Mary,FL,USA,,
0,Houston,,,77006,Houston,TX,USA,29.7431508,-95.38872
0,San Francisco,,,,San Francisco,CA,USA,37.775196,-122.419204
0,HQ,2550 North First Street,Suite 500,95131,San Jose,CA,USA,,
0,HQ,303 Second Street,South Tower,94107,San Francisco,CA,USA,,
0,,U.S. Highway 82 And,Loop 193,79382,Wolfforth,TX,USA,33.4959892,-102.0334867
0,HQ,1101 East 11th Street,,78702,Austin,TX,USA,,
0,Corporate Headquaters,"DigitalOfficePro, Inc.",117 East 57 Street,10022,New York,NY,USA,,
0,HQ,1400 East Erie Avenue,,19124,Philadelphia,PA,USA,,
0,Corporate Headquaters,"DigitalOfficePro, Inc.",117 East 57 Street,10022,New York,NY,USA,,
0,HQ,5300 California Avenue Buildings 1-8,,92617,Irvine,CA,USA,,
0,INDIA,"Flat # 1, Ground Floor, Chandra Niwas, 2-2-12/4, Durgabai Deshmukh Colony, Hyderabad-500007",,500007,Hyderabad,,IND,,
1,UK,"33 Derby Road, Wirksworth, DE4 4GB, United Kingdom",,DE4 4GB,Wirksworth,,GBR,,
